Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
85567,1156.399,415.4865841,262.769763,1.581181105,0.774610475,86970,330.0716409,0.711575884,0.983868,0.804082768,0.794421898,0.004855687,0.001192986,0.631106153,0.997893124,BARBUNYA
85601,1136.724,407.760352,268.7694158,1.517138216,0.752023999,87003,330.1372113,0.781594397,0.983885613,0.832489267,0.809635389,0.0047635,0.001262594,0.655509463,0.994498458,BARBUNYA
85695,1156.716,406.8040568,268.7567432,1.513651535,0.750690509,87339,330.3184263,0.713275014,0.981176794,0.804844279,0.811984101,0.004747115,0.001272916,0.65931818,0.997977976,BARBUNYA
85728,1116.254,423.1451873,258.8708294,1.634580413,0.791029665,86756,330.3820208,0.736039563,0.988150675,0.864582617,0.780776979,0.004935904,0.0011315,0.60961269,0.996460963,BARBUNYA
85816,1200.368,397.8603704,276.0131662,1.441454319,0.720221866,87299,330.5515463,0.801898781,0.983012406,0.74842677,0.830822999,0.004636203,0.001362625,0.690266856,0.994988141,BARBUNYA
85886,1149.584,419.7902253,262.0142339,1.602165726,0.781300416,87013,330.6863341,0.784741194,0.987047912,0.81667793,0.787741863,0.004887761,0.001160982,0.620537242,0.994203501,BARBUNYA
85890,1152.016,417.5364203,262.7196446,1.589285114,0.777232329,87188,330.6940346,0.714654197,0.98511263,0.813271297,0.792012429,0.004861293,0.001179939,0.627283688,0.996932628,BARBUNYA
85895,1173.178,397.5774017,276.2313056,1.439291614,0.719216302,87671,330.7036599,0.800885781,0.979742446,0.784241694,0.831796924,0.004628644,0.001366793,0.691886123,0.995825895,BARBUNYA
85914,1125.237,423.4889446,258.8493991,1.636043762,0.791452564,86826,330.7402338,0.813086766,0.989496234,0.852679448,0.780989062,0.004929219,0.001131196,0.609943916,0.997894938,BARBUNYA
86044,1181.857,437.0365511,251.2670291,1.739331072,0.81820002,87370,330.9903675,0.695574849,0.984823166,0.774106282,0.757351683,0.005079222,0.001030783,0.573581572,0.99764825,BARBUNYA
86088,1215.805,417.9552837,263.640593,1.585322196,0.775956354,88243,331.0749854,0.7363802,0.975578799,0.731854306,0.792130159,0.004854977,0.001179107,0.627470189,0.994742417,BARBUNYA
86131,1137.663,413.0687207,266.268225,1.551325626,0.764511581,87730,331.1576592,0.695418029,0.981773624,0.836261467,0.801701128,0.004795819,0.00122206,0.642724698,0.997075294,BARBUNYA
86145,1130.325,429.0970509,256.1645593,1.675083595,0.8022523,87086,331.1845718,0.788065354,0.989194589,0.847292326,0.771817404,0.004981102,0.001090344,0.595702105,0.997850823,BARBUNYA
86190,1215.677,401.1833273,274.748003,1.460186509,0.728689692,88116,331.2710618,0.761765876,0.978142449,0.732875738,0.825734868,0.004654639,0.001334837,0.681838072,0.995610754,BARBUNYA
86246,1179.304,418.3337201,263.9303155,1.5850158,0.775857215,88043,331.3786622,0.799551303,0.979589519,0.779286733,0.792139496,0.004850471,0.001178068,0.627484981,0.994573609,BARBUNYA
86498,1145.822,380.1703566,290.3756566,1.309236322,0.6454482,87924,331.8624326,0.759874201,0.983781448,0.827907119,0.87293085,0.004395135,0.001574241,0.762008269,0.997648903,BARBUNYA
86530,1150.904,420.9216751,262.953781,1.600743954,0.780857225,87713,331.9238133,0.686631593,0.986512832,0.820915336,0.788564317,0.004864459,0.00116028,0.621833682,0.995396507,BARBUNYA
86593,1178.19,425.8092081,260.6693811,1.633522151,0.790722983,88300,332.0446234,0.770949074,0.980668177,0.783902384,0.779796719,0.004917363,0.001121599,0.608082923,0.993316924,BARBUNYA
86769,1135.185,383.4507041,289.1968679,1.325915826,0.656649726,87906,332.3818919,0.808982164,0.987065729,0.84613794,0.86681779,0.004419213,0.001538991,0.751373081,0.996257459,BARBUNYA
86838,1185.231,402.6771524,275.5243084,1.461494105,0.729265067,88351,332.5140231,0.708736992,0.982875123,0.776807969,0.825758356,0.004637108,0.001329961,0.681876862,0.996559013,BARBUNYA
86940,1118.525,379.3463316,292.3414042,1.297614112,0.637264528,88117,332.7092515,0.748450413,0.986642759,0.873249024,0.877059362,0.004363312,0.001592619,0.769233124,0.998167757,BARBUNYA
86975,1181.978,426.6949965,260.5436427,1.637710259,0.791932519,88249,332.7762152,0.784406566,0.985563576,0.782321949,0.779892471,0.00490595,0.001119546,0.608232266,0.996108222,BARBUNYA
87072,1194.135,400.9714382,277.3967255,1.44548007,0.722077971,88994,332.96173,0.76199811,0.978403038,0.767328853,0.830387649,0.004605056,0.001350636,0.689543648,0.996721601,BARBUNYA
87137,1243.283,393.2571731,283.9716384,1.384846654,0.691787007,89111,333.0859862,0.769163548,0.977847853,0.70839009,0.84699278,0.004513091,0.001432757,0.717396769,0.993484515,BARBUNYA
87149,1189.561,428.9654936,259.2231934,1.654811392,0.796758027,88604,333.1089208,0.811783336,0.983578619,0.773924932,0.776540131,0.004922208,0.001104067,0.603014575,0.997875389,BARBUNYA
87240,1252.96,431.990195,258.3226384,1.672289342,0.801509051,89042,333.2827897,0.774722933,0.979762359,0.698314577,0.77150545,0.004951745,0.001082166,0.595220659,0.995381164,BARBUNYA
87516,1210.109,444.8966593,251.5492961,1.768626135,0.824809572,89724,333.8095745,0.671443916,0.9753912,0.751014534,0.750308116,0.005083604,0.000993825,0.56296227,0.995669783,BARBUNYA
87552,1155.741,371.3509385,301.7053564,1.230839727,0.583026045,88998,333.8782242,0.821621622,0.983752444,0.823673123,0.899090832,0.00424149,0.001709671,0.808364324,0.994966924,BARBUNYA
87691,1135.452,397.0760407,282.7102053,1.404533806,0.702199728,89021,334.1431563,0.767173502,0.985059705,0.854726812,0.841509238,0.004528128,0.001400664,0.708137797,0.994603476,BARBUNYA
87745,1179.474,415.3573846,270.4369885,1.535874907,0.75899651,89355,334.2460229,0.713652482,0.981981982,0.792602611,0.804719105,0.004733687,0.001224494,0.647572838,0.994590873,BARBUNYA
87837,1180.408,406.6439618,275.963401,1.473543087,0.734474379,89534,334.4212043,0.777889955,0.981046306,0.792178534,0.822393139,0.004629529,0.001306275,0.676330476,0.996602097,BARBUNYA
87968,1147.645,412.4432531,272.4215534,1.513989066,0.750820106,89304,334.6704891,0.695718195,0.985039864,0.839304293,0.811434025,0.00468856,0.001253811,0.658425177,0.996848519,BARBUNYA
88103,1224.156,418.9478443,268.4780637,1.560454655,0.767675414,89631,334.9271915,0.701099758,0.982952327,0.738800243,0.799448418,0.004755205,0.001198149,0.639117774,0.997314305,BARBUNYA
88387,1188.866,412.015053,275.5676518,1.495150284,0.743416204,90121,335.466576,0.783100613,0.980759202,0.785836947,0.814209514,0.004661489,0.001263715,0.662937133,0.991190643,BARBUNYA
88389,1123.692,421.2854667,267.7575758,1.573383929,0.772040957,89351,335.4703714,0.777285319,0.989233472,0.879657291,0.796301791,0.004766266,0.00118214,0.634096542,0.997677308,BARBUNYA
88455,1228.134,441.9800302,257.483197,1.716539314,0.812782332,90344,335.5955958,0.670052722,0.97909103,0.736954613,0.75930036,0.004996665,0.001024506,0.576537036,0.989648488,BARBUNYA
88631,1174.734,424.3290592,267.7618562,1.584725566,0.77576324,90381,335.9292992,0.768512417,0.980637523,0.807079723,0.79167168,0.004787592,0.001160052,0.626744049,0.993217318,BARBUNYA
88647,1194.981,398.9848559,283.3704901,1.407997197,0.703971031,90537,335.9596195,0.7386696,0.979124557,0.780102925,0.842036019,0.004500828,0.001395709,0.709024657,0.998304729,BARBUNYA
88811,1234.396,415.8528419,272.3769318,1.526754998,0.7556428,90775,336.2702443,0.702796594,0.978364087,0.73243251,0.808627982,0.004682447,0.001234945,0.653879213,0.998313357,BARBUNYA
88907,1210.626,405.2430606,280.9582347,1.442360503,0.720641443,91061,336.4519404,0.780680341,0.976345527,0.762299836,0.830247259,0.004558056,0.001335947,0.689310511,0.994234256,BARBUNYA
89235,1197.862,395.6879606,288.8077414,1.370073942,0.683567167,90764,337.0719964,0.769081601,0.983154114,0.781504559,0.85186316,0.004434224,0.001440379,0.725670843,0.994222712,BARBUNYA
89239,1143.46,442.6002927,257.9500276,1.715837354,0.812611453,90157,337.079551,0.759804172,0.989817762,0.857674712,0.761589083,0.004959718,0.001029247,0.580017931,0.995216432,BARBUNYA
89248,1226.968,426.2697932,267.2871627,1.594800846,0.778989039,91234,337.0965483,0.74029098,0.9782318,0.744975318,0.790805621,0.004776239,0.001152245,0.62537353,0.997346234,BARBUNYA
89356,1293.204,453.6454077,251.800371,1.801607384,0.831810385,91496,337.3004488,0.664109996,0.976610999,0.671428088,0.74353326,0.005076832,0.000957137,0.552841709,0.996003704,BARBUNYA
89692,1240.715,421.4842303,272.1227493,1.548875393,0.76365061,90687,337.9340191,0.774341708,0.989028196,0.732182773,0.801771442,0.00469924,0.00119787,0.642837445,0.995675101,BARBUNYA
89817,1219.789,421.6890333,271.8926923,1.550939195,0.764376131,91438,338.1694194,0.796610169,0.982272141,0.7585758,0.801940275,0.00469498,0.001197793,0.643108205,0.997421721,BARBUNYA
89968,1233.517,422.4816447,272.7682103,1.548866872,0.763647606,91792,338.4535646,0.784547635,0.980128987,0.743032229,0.801108329,0.00469591,0.001193066,0.641774555,0.994023348,BARBUNYA
90015,1167.663,418.7300668,274.5442236,1.525182578,0.755056954,91331,338.5419584,0.771178164,0.985590873,0.829640056,0.808496894,0.004651781,0.001226062,0.653667228,0.996961868,BARBUNYA
90176,1181.556,418.3022938,275.5283718,1.518182287,0.752421062,91791,338.8445797,0.784493858,0.982405682,0.811693768,0.810047147,0.004638732,0.001232027,0.656176381,0.996195358,BARBUNYA
90231,1159.796,445.2509806,259.2653122,1.717356544,0.812980963,91068,338.9478977,0.692975854,0.990809066,0.842951177,0.761251322,0.004934568,0.001022212,0.579503576,0.995214258,BARBUNYA
90260,1196.254,420.4780916,274.0689009,1.534205779,0.758388284,91653,339.0023618,0.74560534,0.98480137,0.792607883,0.806230737,0.004658521,0.00121413,0.650008002,0.997246033,BARBUNYA
90264,1178.124,408.9285283,281.858841,1.450827396,0.724512304,91447,339.0098734,0.789020979,0.987063545,0.817226484,0.829019865,0.004530361,0.001319995,0.687273937,0.997115856,BARBUNYA
90481,1198.799,409.7641323,281.977795,1.453178724,0.725571675,92264,339.4171287,0.791146047,0.98067502,0.791178564,0.828323179,0.004528731,0.00131509,0.686119289,0.997053952,BARBUNYA
90494,1208.656,427.6731339,270.2006607,1.582798254,0.775137594,92071,339.441511,0.686288488,0.982871914,0.778438352,0.793693791,0.004725983,0.001156868,0.629949834,0.997083497,BARBUNYA
90508,1206.111,414.4114539,278.942451,1.485652156,0.739546864,92011,339.4677668,0.710423862,0.983664997,0.781847903,0.819156333,0.004578727,0.001271721,0.671017098,0.996897998,BARBUNYA
90599,1182.444,432.9544889,266.9800837,1.621673358,0.787239789,91961,339.6383805,0.754614359,0.985189374,0.814276881,0.784466703,0.0047788,0.00111634,0.615388008,0.997958338,BARBUNYA
90605,1257.955,448.3872967,261.2696053,1.716186221,0.812696409,93234,339.6496267,0.736769776,0.971802132,0.719501688,0.757491636,0.004948814,0.001005061,0.573793578,0.984736632,BARBUNYA
90639,1168.399,405.8089767,286.5421369,1.416227928,0.708111103,92250,339.7133484,0.7805901,0.982536585,0.834339138,0.837126254,0.004477201,0.001356282,0.700780365,0.992464724,BARBUNYA
90997,1245.103,425.1416049,272.9535748,1.557560128,0.766679692,92766,340.3835761,0.704125849,0.980930513,0.737609293,0.80063577,0.00467204,0.001184203,0.641017636,0.998423511,BARBUNYA
91010,1196.528,428.4628408,271.0121313,1.580972921,0.774542473,92343,340.4078891,0.699259328,0.985564688,0.79882794,0.794486375,0.004707866,0.001157043,0.6312086,0.997923703,BARBUNYA
91233,1271.386,440.8110544,264.470605,1.666767671,0.800027268,93179,340.8246813,0.684008097,0.979115466,0.709262454,0.773176348,0.004831706,0.00106511,0.597801665,0.99639649,BARBUNYA
91571,1179.116,408.1216527,286.5159999,1.424428837,0.712141681,93026,341.4554412,0.741687793,0.984359211,0.827665315,0.836651128,0.004456888,0.001347067,0.699985111,0.997078977,BARBUNYA
91582,1202.076,436.0937539,268.1121509,1.626534838,0.788679996,93036,341.4759494,0.753538046,0.984371641,0.796445632,0.783033342,0.004761785,0.001104258,0.613141214,0.997295545,BARBUNYA
91671,1251.82,446.6364958,262.1577749,1.703693496,0.809615905,93273,341.6418334,0.685534168,0.982824612,0.7351197,0.764921444,0.004872168,0.001028891,0.585104816,0.996839268,BARBUNYA
91678,1214.367,435.5938924,268.6610274,1.621351249,0.787143814,93416,341.654877,0.684649565,0.98139505,0.781223107,0.784342671,0.004751346,0.001109225,0.615193425,0.997444629,BARBUNYA
91870,1286.118,439.6443118,266.5793117,1.649206418,0.79519618,93731,342.0124515,0.700228659,0.980145309,0.697946201,0.777929891,0.004785505,0.001081109,0.605174915,0.998058354,BARBUNYA
92041,1193.866,440.9058834,266.8912996,1.652005457,0.795978513,93687,342.3306018,0.684065403,0.98243086,0.811484118,0.77642557,0.00479032,0.00107385,0.602836666,0.995889461,BARBUNYA
92169,1153.456,398.911407,295.7132143,1.34898066,0.671173309,93378,342.5685561,0.78178888,0.987052625,0.870547905,0.858758486,0.004328043,0.001451963,0.737466138,0.994827557,BARBUNYA
92981,1209.112,442.6712769,268.7161202,1.64735661,0.794676543,94477,344.0742451,0.808460134,0.984165458,0.799228595,0.777268061,0.004760879,0.00107189,0.604145639,0.995243311,BARBUNYA
93084,1338.893,405.8493977,293.8842226,1.380983961,0.689672559,96777,344.264767,0.728596252,0.961840107,0.652518996,0.84825743,0.004360034,0.001392452,0.719540667,0.993674121,BARBUNYA
93262,1206.743,410.561396,290.6016208,1.412798025,0.706397593,94988,344.5937701,0.729726769,0.981829284,0.804794523,0.839323359,0.004402237,0.001347629,0.704463702,0.995264927,BARBUNYA
93336,1169.293,417.5269276,285.7076302,1.461378288,0.729214186,94432,344.7304543,0.807125562,0.988393765,0.857851963,0.825648435,0.004473375,0.001282318,0.681695338,0.996214766,BARBUNYA
93368,1170.46,442.9813402,269.07607,1.646305226,0.794380261,94486,344.7895442,0.73505377,0.988167559,0.85643571,0.778338754,0.004744466,0.001074093,0.605811215,0.99735017,BARBUNYA
93548,1241.752,460.1698344,260.4665467,1.766713769,0.824389693,95271,345.1217364,0.836086086,0.981914748,0.762385512,0.749987745,0.004919077,0.00096002,0.562481618,0.993744019,BARBUNYA
94187,1189.983,436.3324045,275.3624198,1.584574993,0.775714461,95403,346.298445,0.788756574,0.98725407,0.835832615,0.793657407,0.004632618,0.001133806,0.62989208,0.998111239,BARBUNYA
94287,1217.589,440.1625026,274.6010294,1.602916433,0.781533848,96147,346.4822318,0.81100818,0.980654623,0.799208786,0.787168897,0.004668327,0.001105637,0.619634873,0.993222921,BARBUNYA
94651,1199.819,424.7418673,284.9276281,1.490700885,0.741615331,95964,347.1503941,0.762551964,0.986317786,0.826235024,0.817320874,0.004487453,0.001235236,0.668013411,0.995808183,BARBUNYA
95349,1276.178,483.6912557,252.0172274,1.919278538,0.853538904,96842,348.4280663,0.692666449,0.984583135,0.735704648,0.720352213,0.005072851,0.000842581,0.51890731,0.995927664,BARBUNYA
95737,1284.958,431.6200414,283.3158307,1.523458962,0.754412165,97477,349.1362689,0.765283773,0.982149635,0.728637994,0.80889726,0.004508393,0.001190625,0.654314778,0.996821712,BARBUNYA
95824,1306.551,451.4416501,272.1346295,1.658890862,0.797882947,98004,349.2948699,0.714619177,0.97775601,0.705393456,0.773732042,0.004711154,0.001041524,0.598661273,0.993113715,BARBUNYA
96192,1220.012,448.888428,273.8383004,1.639246326,0.792373357,97341,349.9649387,0.811870157,0.988196135,0.812120763,0.779625664,0.004666588,0.001063466,0.607816176,0.996360433,BARBUNYA
96319,1252.315,434.9804617,283.4827237,1.534416123,0.758465069,98108,350.1958876,0.748730984,0.981764994,0.771782033,0.805084178,0.00451604,0.001170315,0.648160534,0.994547974,BARBUNYA
97054,1265.438,428.8218966,288.6922782,1.485394411,0.739440543,99061,351.529502,0.774362902,0.979739756,0.761625646,0.819756418,0.004418385,0.001230786,0.672000585,0.998185914,BARBUNYA
97060,1246.469,407.9240222,303.8983052,1.342304367,0.667078404,98830,351.5403678,0.759943627,0.982090458,0.785031687,0.861779029,0.004202803,0.001429889,0.742663095,0.996879916,BARBUNYA
97746,1326.664,447.6472123,279.0098748,1.604413509,0.781998177,99567,352.7804878,0.695919007,0.981710808,0.69788999,0.788077035,0.004579699,0.001089661,0.621065413,0.996445738,BARBUNYA
98277,1289.679,436.3537019,287.6784698,1.516810425,0.751899126,100632,353.7374206,0.706556045,0.976597901,0.742503488,0.810666712,0.004440039,0.001182867,0.657180517,0.996818259,BARBUNYA
100846,1297.77,469.2856553,274.4239104,1.71007568,0.811199544,102015,358.3310133,0.792036128,0.988540901,0.752442088,0.763566943,0.004653488,0.000975769,0.583034477,0.99703308,BARBUNYA
102015,1271.97,456.791895,286.8944214,1.592195111,0.778161905,103901,360.4019037,0.804972738,0.981848105,0.792355654,0.788984891,0.004477693,0.001070308,0.622497159,0.991136932,BARBUNYA
102379,1296.377,456.7220677,286.557574,1.593823054,0.778679239,104111,361.0443066,0.739412105,0.98336391,0.765522769,0.790512069,0.004461091,0.00107462,0.624909331,0.995994898,BARBUNYA
105542,1265.623,466.1359799,288.9993416,1.61293094,0.784610228,107112,366.5791156,0.747888322,0.985342445,0.827992621,0.786420983,0.004416592,0.001042047,0.618457963,0.997529984,BARBUNYA
115967,1359.763,449.4549693,331.3052699,1.356618835,0.675754534,118497,384.2574271,0.742711669,0.978649249,0.788166274,0.85494088,0.003875714,0.00127725,0.730923909,0.991585142,BARBUNYA
114004,1279.356,451.3612558,323.7479961,1.394174671,0.696795094,115298,380.9913399,0.748986604,0.988776909,0.875280258,0.844094027,0.00395917,0.001239788,0.712494726,0.9933421,BOMBAY
117034,1265.926,425.9237875,351.2151089,1.212714877,0.565721853,118019,386.0211353,0.746318911,0.991653886,0.917709597,0.906315042,0.003639317,0.001514664,0.821406955,0.996132434,BOMBAY
126503,1326.959,475.7724586,339.3818868,1.401879349,0.700830189,128220,401.3335547,0.771312725,0.986608953,0.902808585,0.843540956,0.003760958,0.001174635,0.711561345,0.997523155,BOMBAY
128118,1360.135,504.0249642,325.6784474,1.54761535,0.763205878,129274,403.8872417,0.782247133,0.991057753,0.870273946,0.801323883,0.003934068,0.001000585,0.642119966,0.993754716,BOMBAY
129409,1348.888,484.364424,341.1726593,1.419704689,0.709831188,130688,405.9170559,0.79933414,0.990213333,0.893763394,0.838040607,0.003742896,0.001138801,0.702312059,0.997075723,BOMBAY
129807,1356.314,493.241864,336.4648369,1.465953674,0.731212456,131148,406.5407797,0.806314756,0.989774911,0.886722008,0.824221968,0.003799809,0.001081729,0.679341852,0.995883684,BOMBAY
130070,1362.228,486.7062302,343.114783,1.41849391,0.709234078,131860,406.9524144,0.751536933,0.986424996,0.88082047,0.836135618,0.003741879,0.001128175,0.699122771,0.991701393,BOMBAY
131249,1374.898,521.1492464,323.7902564,1.609527267,0.783572436,132831,408.7926333,0.81498845,0.98809013,0.872498937,0.784406072,0.003970691,0.000927277,0.615292886,0.990330677,BOMBAY
